time_fs,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13
66.0,2.788773099328307e-09,9.311892222906393e-09,7.656914742781222e-09,0.9999846228216366,1.4554674220633886e-09,3.469434467587184e-10,3.067316810545067e-08,1.5295509615222795e-05,5.511736026675151e-12,5.956121659903801e-16,2.4852553106681125e-15,1.7776920173744297e-08,1.1653165932571628e-08
66.5,2.209931431224281e-09,8.105538031207362e-09,1.1426397007926857e-08,0.9999693662742124,1.8554315143960706e-09,3.3314720732097656e-10,6.051897021055502e-08,3.053552111937126e-05,9.799742958260817e-13,4.331380865644213e-15,1.005782789230937e-15,4.0259926605254614e-09,9.728251181592666e-09
67.0,1.7528644077404235e-09,7.1270772715318676e-09,1.7127556314060104e-08,0.9999410398051901,2.831565914169361e-09,5.018304465368838e-10,1.1667702221644518e-07,5.8800438252351706e-05,6.162610136473905e-14,4.6283127829549345e-14,1.8336698725477047e-17,4.796318693472615e-10,1.3258989647118864e-08
67.5,1.5520804807705942e-09,6.392626230196132e-09,2.5270463233048032e-08,0.9998928256960723,4.7680974015481054e-09,1.2013087749107727e-09,2.1779790494417127e-07,0.0001068749115818217,1.790508326642589e-12,1.7553315920818633e-13,1.999904368373276e-16,1.2934296957536758e-08,2.9473566735020824e-08
68.0,1.641485809717498e-09,5.8424836099395575e-09,3.6358825285073023e-08,0.9998208494945022,8.019129550542528e-09,3.336930250277986e-09,3.896576155233943e-07,0.00017859010604726722,6.2570385285353474e-12,4.37459777460331e-13,9.963711157107323e-15,4.4024511290625235e-08,7.151175101261109e-08
68.5,1.980403900160007e-09,5.29749036610098e-09,5.038245892599112e-08,0.9997320224446945,1.2718833841009756e-08,9.07857030962478e-09,6.632904947615821e-07,0.00026698977980696756,1.4085365147281915e-11,8.479192164942011e-13,8.973965452219812e-14,9.386190372607748e-08,1.5115039962641577e-07
69.0,2.6078838508447266e-09,4.420673681662277e-09,6.608651846926107e-08,0.9996471113286088,1.8220985131271654e-08,2.3008837786245504e-08,1.081009346220122e-06,0.0003512634481853234,2.668888343680947e-11,1.3370523921098848e-12,3.936460365420244e-13,1.6118176558349057e-07,2.686588533939131e-07
69.5,4.081140461348122e-09,2.4696695645394323e-09,8.081514315622817e-08,0.9995901023345595,2.194413734976995e-08,5.399112129194807e-08,1.7216448873517157e-06,0.00040735963054284926,4.623449746976324e-11,1.759872849674762e-12,1.238586400892711e-12,2.400843627422606e-07,4.1295518688046716e-07
70.0,4.913197286435888e-09,8.697363325970785e-10,9.16380569477756e-08,0.9995727156242706,1.4373308063390721e-08,1.2135946149484247e-07,2.735838025661421e-06,0.00042343729715860716,7.407243539713618e-11,1.0914465977187918e-12,3.988944006492269e-12,3.141966600074801e-07,5.63811061179266e-07
70.5,4.10170185265333e-09,6.469426872256647e-10,9.693475678592073e-08,0.9995897688383445,2.9586154977903333e-08,2.0583275214925254e-07,4.343130258397408e-06,0.0004045049817424137,1.0825434398086089e-10,6.201983403990428e-13,7.59447029380034e-12,3.5822465746726794e-07,6.876061131547231e-07
71.0,2.7143256606757604e-09,8.804946944306555e-10,9.700951767814615e-08,0.9996266887284128,2.45891767324369e-07,1.4796811995562755e-07,6.643804391983202e-06,0.0003651013928615979,1.429457492816147e-10,6.926284338808844e-13,1.1289200849571803e-11,3.490110886442145e-07,7.224441270024643e-07
71.5,1.6439390891398824e-09,8.386757696553554e-10,9.312247404359205e-08,0.9996699322742828,4.890021512305363e-07,1.3825624510357575e-07,9.054472610093395e-06,0.0003194382061734853,1.697192224605545e-10,8.925773719920325e-13,1.4195024329714481e-11,2.7645467834602756e-07,5.755439640729955e-07
72.0,8.475976832765429e-10,6.465291930815183e-10,8.607460595641586e-08,0.9997094862601785,7.690993789691635e-07,1.6651473683586757e-07,1.0032952148062956e-05,0.00027905590990129537,1.7846240034155623e-10,1.3941298310580482e-12,1.4067188474143467e-11,1.5593472394456474e-07,2.455663412664671e-07
72.5,2.739516657953348e-10,4.702413550992333e-10,7.694294482927327e-08,0.9997295567237144,1.0423408173025027e-06,2.5076676044771246e-07,8.94736252960105e-06,0.0002600599124743958,1.587067023356427e-10,2.502023644162697e-12,9.663333224913168e-12,4.2951283756747903e-08,2.208440575799188e-08
73.0,1.0923317349149672e-10,3.60203875173507e-10,6.907892063174622e-08,0.9997078538996365,1.2564796768127528e-06,3.9909730791151465e-07,8.154817861856278e-06,0.00028193087299107993,1.0151211700766762e-10,3.590098098494622e-12,6.126624739268876e-12,2.5965673400460218e-08,3.092072549620853e-07
73.5,5.548124291475776e-10,3.233111397908785e-10,6.723348126397982e-08,0.9996396921328172,1.3356885592203078e-06,6.406580007852257e-07,1.0472065543045631e-05,0.00034651063377935654,4.3728347441622226e-11,2.877321672979517e-12,1.580160519810713e-11,1.7633659705255886e-07,1.1043106221039682e-06
74.0,1.4366066543398377e-09,4.1858086632762446e-10,7.30993408119975e-08,0.999560228151241,3.967233425649697e-07,1.8181108451588854e-06,1.5622035105268285e-05,0.0004196913016914155,1.5947676925204994e-10,5.006105920734573e-12,3.9421635502160055e-11,4.098504321549057e-07,1.7586689993847237e-06
74.5,2.490074993026754e-09,3.108997546209939e-10,8.145328764753963e-08,0.9995312165831459,4.806770397587561e-07,1.852389832357046e-06,2.072463764050147e-05,0.0004434810130235343,5.954321051869386e-10,2.21982797554613e-11,5.275826464604615e-11,4.814342717782379e-07,1.678340388841765e-06
75.0,2.750743534175242e-09,1.3258436381113146e-10,8.219338319705921e-08,0.9995952452762497,4.33095209158532e-07,1.8581076218973296e-06,2.2848006794336326e-05,0.00037813811877333663,1.0002439781169231e-09,4.9258106729174255e-11,4.0235827756560555e-11,3.1071997638667714e-07,1.080508989983165e-06
